combo,partner_crime,child_crime,stranger_crime,burglary_home_stranger,property_rel,victim_male,victim_female,victim_unknown_sex,offender_male,offender_female,offender_unknown_sex,victim_minor,victim_adult,offender_minor,offender_adult,property_crime,person_crime,society_crime
ALGER-MI-2020-7,19,17,27,0,NA,40,14,0,38,14,12,6,48,6,48,24,36,8
ALGER-MI-2020-8,5,6,13,0,NA,26,7,0,32,10,10,2,31,2,31,21,19,18
ALGER-MI-2020-9,7,7,18,0,NA,19,10,0,23,7,6,0,29,0,29,13,18,8
ALLEGAN-MI-2020-1,67,94,133,1,NA,233,230,1,419,164,50,80,381,80,381,296,248,125
ALLEGAN-MI-2020-10,106,110,162,1,NA,279,280,4,408,145,143,51,508,51,508,361,281,79
ALLEGAN-MI-2020-11,112,111,152,3,NA,210,275,3,395,131,133,56,426,56,426,308,258,102
ALLEGAN-MI-2020-12,73,88,85,0,NA,177,192,7,277,103,123,45,330,45,330,272,183,61
ALLEGAN-MI-2020-2,118,134,201,1,NA,248,246,3,365,199,87,60,429,60,429,281,298,98
ALLEGAN-MI-2020-3,87,98,147,2,NA,250,228,3,411,164,81,54,422,54,422,330,249,111
ALLEGAN-MI-2020-4,60,64,111,1,NA,194,201,4,357,141,79,25,369,25,369,334,189,76
ALLEGAN-MI-2020-5,85,120,148,2,NA,248,282,4,450,150,120,62,465,62,465,381,275,91
ALLEGAN-MI-2020-6,118,141,203,0,NA,322,320,1,490,170,134,91,539,91,539,428,316,91
ALLEGAN-MI-2020-7,132,156,205,1,NA,301,299,2,514,147,128,83,515,83,515,369,318,133
ALLEGAN-MI-2020-8,96,110,214,0,NA,312,320,5,441,153,172,70,556,70,556,400,313,82
ALLEGAN-MI-2020-9,91,88,159,3,NA,255,286,6,427,150,129,49,490,49,490,368,270,86
ALLEGHANY-VA-2020-1,5,4,3,0,NA,10,14,0,39,30,0,5,19,5,19,23,7,49
ALLEGHANY-VA-2020-10,12,5,3,0,NA,5,19,0,29,13,0,0,24,0,24,15,12,23
ALLEGHANY-VA-2020-11,5,4,17,0,NA,22,9,0,19,11,0,1,30,1,30,15,18,11
ALLEGHANY-VA-2020-12,3,2,2,0,NA,2,8,0,14,1,1,0,10,0,10,8,3,7
ALLEGHANY-VA-2020-2,12,11,13,0,NA,21,10,0,39,9,1,13,18,13,18,16,21,17
ALLEGHANY-VA-2020-3,8,12,4,0,NA,13,10,0,29,13,0,12,10,12,10,17,14,15
ALLEGHANY-VA-2020-4,9,3,10,0,NA,26,18,0,39,19,0,1,43,1,43,29,18,23
ALLEGHANY-VA-2020-5,21,12,18,0,NA,37,19,0,38,29,0,12,44,12,44,30,29,15
ALLEGHANY-VA-2020-6,14,9,9,0,NA,18,22,1,37,30,2,2,39,2,39,38,22,24
ALLEGHANY-VA-2020-7,5,7,4,0,NA,14,16,0,19,14,0,2,28,2,28,25,11,9
ALLEGHANY-VA-2020-8,18,20,13,0,NA,9,32,0,50,17,0,10,31,10,31,31,25,24
ALLEGHANY-VA-2020-9,3,5,9,0,NA,20,9,0,37,9,0,1,27,1,27,18,19,14
ALLEN-KS-2020-1,10,13,13,0,NA,52,27,1,76,32,0,7,72,7,72,72,32,33
ALLEN-KS-2020-10,9,6,9,0,NA,26,24,0,88,35,0,3,47,3,47,52,19,70
ALLEN-KS-2020-11,10,13,9,0,NA,59,41,6,124,35,1,2,98,2,98,99,21,58
ALLEN-KS-2020-12,15,14,23,0,NA,43,30,0,95,42,1,1,72,1,72,65,32,51
ALLEN-KS-2020-2,15,12,13,0,NA,23,34,0,63,23,0,8,49,8,49,52,22,27
ALLEN-KS-2020-3,14,14,17,0,NA,26,17,2,38,18,0,8,34,8,34,25,28,16
ALLEN-KS-2020-4,18,20,15,0,NA,33,35,0,55,44,1,18,50,18,50,55,29,34
ALLEN-KS-2020-5,20,23,17,0,NA,34,29,0,67,21,0,7,56,7,56,50,28,41
ALLEN-KS-2020-6,18,14,17,0,NA,39,31,0,95,23,0,4,66,4,66,60,29,49
ALLEN-KS-2020-7,10,15,5,0,NA,45,55,0,72,59,0,1,99,1,99,98,25,37
ALLEN-KS-2020-8,11,12,12,0,NA,26,38,0,71,19,0,3,59,3,59,49,26,33
ALLEN-KS-2020-9,14,10,14,0,NA,30,43,0,74,42,0,6,66,6,66,48,37,54
ALLEN-KY-2020-1,3,4,2,0,NA,17,23,1,49,32,0,1,39,1,39,38,10,41
ALLEN-KY-2020-10,11,10,7,0,NA,33,18,0,55,21,0,0,49,0,49,33,24,34
ALLEN-KY-2020-11,14,22,25,1,NA,43,27,0,63,43,0,8,43,8,43,40,46,27
ALLEN-KY-2020-12,0,15,2,1,NA,22,16,0,35,44,0,4,30,4,30,26,19,42
ALLEN-KY-2020-2,4,5,4,0,NA,11,22,0,47,12,0,6,26,6,26,27,9,29
ALLEN-KY-2020-3,1,5,1,0,NA,19,12,0,33,9,0,2,29,2,29,33,7,16
ALLEN-KY-2020-4,9,19,5,0,NA,36,29,0,75,6,0,6,59,6,59,36,34,25
ALLEN-KY-2020-5,22,13,18,0,NA,33,33,0,59,42,0,2,64,2,64,35,37,45
ALLEN-KY-2020-6,9,5,5,1,NA,22,24,0,38,18,0,1,43,1,43,39,14,27
ALLEN-KY-2020-7,7,15,4,0,NA,46,19,0,50,22,0,5,60,5,60,47,22,26
ALLEN-KY-2020-8,9,11,10,2,NA,14,27,0,42,23,0,1,40,1,40,25,20,34
ALLEN-KY-2020-9,9,11,8,0,NA,23,34,0,44,26,0,4,53,4,53,46,21,23
ALLEN-OH-2020-1,2,7,2,0,NA,20,14,5,17,13,6,2,37,2,37,32,9,2
ALLEN-OH-2020-10,7,13,3,0,NA,17,24,6,30,10,9,3,42,3,42,35,19,5
ALLEN-OH-2020-11,8,17,7,0,NA,23,25,2,28,10,6,5,45,5,45,36,21,6
ALLEN-OH-2020-12,2,14,5,0,NA,21,15,7,20,17,11,4,39,4,39,35,23,2
ALLEN-OH-2020-2,2,6,1,0,NA,23,18,2,37,6,3,3,40,3,40,42,7,4
ALLEN-OH-2020-3,1,12,3,0,NA,11,18,4,16,7,10,2,30,2,30,32,14,2
ALLEN-OH-2020-4,2,9,4,0,NA,21,13,0,22,7,6,3,30,3,30,24,16,2
ALLEN-OH-2020-5,0,7,2,0,NA,18,10,5,25,2,9,2,31,2,31,30,12,0
ALLEN-OH-2020-6,4,20,19,0,NA,17,44,8,25,29,11,15,54,15,54,36,39,6
ALLEN-OH-2020-7,0,18,2,1,NA,28,23,3,23,15,14,3,51,3,51,39,22,2
ALLEN-OH-2020-8,6,15,5,0,NA,22,25,8,27,15,9,4,48,4,48,53,18,6
ALLEN-OH-2020-9,6,11,7,0,NA,20,12,1,14,5,13,0,31,0,31,27,13,2
ALLENDALE-SC-2020-1,5,4,4,0,NA,10,13,0,11,5,13,0,23,0,23,17,7,5
ALLENDALE-SC-2020-10,4,4,4,0,NA,8,11,0,11,2,12,2,17,2,17,15,6,4
ALLENDALE-SC-2020-11,4,4,2,0,NA,7,6,0,4,0,13,1,12,1,12,13,4,0
ALLENDALE-SC-2020-12,9,10,9,1,NA,16,14,0,10,2,23,5,25,5,25,21,11,3
ALLENDALE-SC-2020-2,4,5,5,0,NA,9,13,0,16,4,14,0,22,0,22,15,9,10
ALLENDALE-SC-2020-3,7,5,6,0,NA,17,12,1,13,4,18,3,25,3,25,23,10,2
ALLENDALE-SC-2020-4,4,7,4,0,NA,10,19,0,23,4,10,1,27,1,27,24,11,2
ALLENDALE-SC-2020-5,14,15,16,0,NA,15,21,0,9,10,21,6,30,6,30,21,18,1
ALLENDALE-SC-2020-6,3,3,3,0,NA,10,6,0,4,4,11,0,16,0,16,14,3,2
ALLENDALE-SC-2020-7,0,0,1,0,NA,11,7,0,9,5,12,0,18,0,18,24,1,1
ALLENDALE-SC-2020-8,9,7,10,0,NA,8,12,0,12,5,9,4,16,4,16,12,12,2
ALLENDALE-SC-2020-9,13,12,16,0,NA,20,15,0,14,3,23,1,34,1,34,21,17,2
ALPENA-MI-2020-1,28,39,60,1,NA,54,59,0,81,30,23,15,97,15,97,54,73,16
ALPENA-MI-2020-10,19,20,33,1,NA,37,61,1,71,16,43,12,86,12,86,67,46,17
ALPENA-MI-2020-11,6,8,32,0,NA,41,28,0,54,27,36,7,62,7,62,54,38,25
ALPENA-MI-2020-12,25,27,42,0,NA,32,49,2,65,22,21,23,60,23,60,39,51,18
ALPENA-MI-2020-2,8,7,14,0,NA,10,25,0,26,17,8,0,32,0,32,30,16,7
ALPENA-MI-2020-3,6,9,36,0,NA,38,38,1,67,13,16,4,72,4,72,55,46,6
ALPENA-MI-2020-4,8,9,25,0,NA,44,56,0,84,23,15,8,92,8,92,79,33,23
ALPENA-MI-2020-5,20,14,32,0,NA,33,43,0,52,22,14,4,72,4,72,44,43,17
ALPENA-MI-2020-6,14,13,52,0,NA,52,49,0,51,41,22,9,92,9,92,62,61,4
ALPENA-MI-2020-7,16,20,44,2,NA,53,59,0,75,35,24,8,104,8,104,65,66,17
ALPENA-MI-2020-8,23,25,60,0,NA,78,61,0,89,32,45,6,133,6,133,97,68,19
ALPENA-MI-2020-9,14,17,39,0,NA,44,39,0,60,21,42,10,73,10,73,55,45,23
AMELIA-VA-2020-1,6,3,6,0,NA,28,11,0,34,12,0,0,39,0,39,30,14,19
AMELIA-VA-2020-10,13,16,15,0,NA,31,31,0,44,18,0,6,56,6,56,24,38,19
AMELIA-VA-2020-11,24,25,2,0,NA,42,22,1,57,6,0,1,64,1,64,25,30,26
AMELIA-VA-2020-12,9,5,13,0,NA,24,27,0,22,15,0,4,47,4,47,29,28,2
AMELIA-VA-2020-2,6,9,10,0,NA,15,26,0,19,18,0,9,32,9,32,16,26,5
AMELIA-VA-2020-3,19,8,7,0,NA,18,20,0,37,13,0,3,34,3,34,17,24,18
AMELIA-VA-2020-4,7,4,11,0,NA,23,20,0,33,17,1,0,43,0,43,24,20,17
AMELIA-VA-2020-5,33,11,42,0,NA,62,72,0,90,45,0,2,132,2,132,58,77,14
AMELIA-VA-2020-6,11,10,15,0,NA,29,34,0,42,18,0,2,61,2,61,37,26,15
AMELIA-VA-2020-7,18,17,17,0,NA,36,28,0,32,23,0,3,59,3,59,21,43,4
AMELIA-VA-2020-8,20,12,9,0,NA,29,28,0,33,18,0,2,55,2,55,30,32,11
AMELIA-VA-2020-9,7,17,10,0,NA,34,25,0,42,9,0,2,56,2,56,38,23,11
AMHERST-VA-2020-1,7,4,3,0,NA,28,33,0,31,39,0,2,59,2,59,83,8,18
AMHERST-VA-2020-10,11,9,6,0,NA,30,19,0,30,14,0,4,45,4,45,46,22,11
AMHERST-VA-2020-11,14,9,8,0,NA,20,40,0,42,26,0,0,60,0,60,68,16,21
AMHERST-VA-2020-12,14,8,8,0,NA,25,31,0,47,28,0,3,53,3,53,59,23,20
AMHERST-VA-2020-2,12,9,12,0,NA,20,26,0,46,33,0,2,43,2,43,59,20,23
AMHERST-VA-2020-3,12,12,9,0,NA,39,22,2,44,22,0,7,56,7,56,64,18,18
AMHERST-VA-2020-4,4,12,6,0,NA,45,21,0,45,37,0,1,65,1,65,65,17,34
AMHERST-VA-2020-5,12,11,7,0,NA,29,38,0,38,15,0,3,64,3,64,47,24,15
AMHERST-VA-2020-6,2,1,1,0,NA,9,6,0,11,9,0,0,15,0,15,16,3,12
AMHERST-VA-2020-7,16,16,13,0,NA,31,15,0,41,11,0,11,35,11,35,36,20,12
AMHERST-VA-2020-8,16,10,8,0,NA,24,25,0,25,14,0,6,43,6,43,34,20,8
AMHERST-VA-2020-9,13,11,10,1,NA,29,34,0,53,23,0,7,54,7,54,62,23,21
ANDERSON-KS-2020-1,3,1,3,0,NA,16,7,0,21,6,0,0,23,0,23,17,6,8
ANDERSON-KS-2020-10,2,12,8,0,NA,18,17,0,54,14,0,1,34,1,34,33,18,25
ANDERSON-KS-2020-11,5,1,8,0,NA,18,17,0,32,18,0,4,31,4,31,20,19,18
ANDERSON-KS-2020-12,4,3,6,0,NA,17,9,0,30,2,0,1,22,1,22,24,10,17
ANDERSON-KS-2020-2,5,5,6,0,NA,10,3,0,15,2,0,4,8,4,8,12,6,7
ANDERSON-KS-2020-3,2,1,0,0,NA,5,7,0,12,6,0,0,12,0,12,14,2,10
ANDERSON-KS-2020-4,7,7,8,0,NA,18,15,0,27,10,0,2,31,2,31,28,12,14
ANDERSON-KS-2020-5,2,3,8,0,NA,12,10,0,15,12,0,0,22,0,22,14,9,10
ANDERSON-KS-2020-6,12,10,8,0,NA,24,15,0,20,11,0,1,38,1,38,22,20,5
ANDERSON-KS-2020-7,13,18,17,0,NA,46,13,0,56,6,0,15,44,15,44,34,30,16
ANDERSON-KS-2020-8,1,6,3,0,NA,28,17,0,43,20,0,1,44,1,44,33,12,29
ANDERSON-KS-2020-9,5,2,3,0,NA,15,12,0,34,5,0,2,25,2,25,18,9,25
ANDERSON-KY-2020-1,1,4,1,1,NA,11,2,0,23,10,0,0,13,0,13,14,4,21
ANDERSON-KY-2020-10,4,3,4,2,NA,12,13,0,34,20,0,0,22,0,22,13,10,35
ANDERSON-KY-2020-11,1,6,6,0,NA,48,21,0,76,15,0,2,64,2,64,61,10,44
ANDERSON-KY-2020-12,9,14,6,0,NA,25,12,2,28,46,0,11,26,11,26,15,19,47
ANDERSON-KY-2020-2,4,2,3,0,NA,8,10,0,26,9,0,1,13,1,13,16,8,14
ANDERSON-KY-2020-3,0,1,4,0,NA,7,5,0,15,7,0,0,10,0,10,9,8,10
ANDERSON-KY-2020-4,3,2,1,0,NA,13,12,0,35,2,0,0,21,0,21,29,4,14
ANDERSON-KY-2020-5,2,18,1,0,NA,22,11,0,54,6,0,3,30,3,30,33,19,17
ANDERSON-KY-2020-6,0,13,2,0,NA,22,17,0,38,11,0,0,36,0,36,31,16,24
ANDERSON-KY-2020-7,1,10,4,0,NA,22,6,0,47,15,0,2,26,2,26,15,16,36
ANDERSON-KY-2020-8,0,7,2,0,NA,20,7,0,32,12,0,0,27,0,27,26,9,12
ANDERSON-KY-2020-9,2,4,3,0,NA,13,3,0,28,7,0,0,16,0,16,14,5,19
ANDERSON-SC-2020-1,175,132,205,0,NA,564,527,2,915,321,235,44,1046,44,1046,1150,351,317
ANDERSON-SC-2020-10,314,239,353,0,NA,734,670,2,917,351,298,62,1331,62,1331,1191,607,215
ANDERSON-SC-2020-11,234,170,257,0,NA,629,612,5,753,307,143,77,1164,77,1164,1077,485,222
ANDERSON-SC-2020-12,197,144,244,0,NA,577,536,3,633,320,140,60,1047,60,1047,1005,445,209
ANDERSON-SC-2020-2,239,189,313,0,NA,685,646,1,1096,536,211,123,1174,123,1174,1138,542,440
ANDERSON-SC-2020-3,239,149,289,0,NA,534,646,4,867,384,216,59,1113,59,1113,1006,546,241
ANDERSON-SC-2020-4,203,170,280,0,NA,612,522,8,797,346,246,47,1078,47,1078,1048,449,211
ANDERSON-SC-2020-5,236,172,304,0,NA,684,651,4,980,422,247,108,1227,108,1227,1115,529,366
ANDERSON-SC-2020-6,231,169,253,0,NA,510,520,8,664,331,125,53,976,53,976,824,456,235
ANDERSON-SC-2020-7,257,204,304,0,NA,674,606,5,818,330,288,63,1211,63,1211,1135,508,232
ANDERSON-SC-2020-8,269,193,340,1,NA,735,697,3,835,496,271,65,1341,65,1341,1230,561,247
ANDERSON-SC-2020-9,271,200,330,0,NA,779,652,3,865,397,307,70,1359,70,1359,1211,574,252
ANDERSON-TN-2020-1,27,21,40,0,NA,111,64,0,157,65,60,10,163,10,163,139,71,72
ANDERSON-TN-2020-10,23,44,41,0,NA,150,89,4,224,74,61,18,215,18,215,193,83,83
ANDERSON-TN-2020-11,34,41,43,0,NA,103,88,2,169,57,44,18,166,18,166,126,90,54
ANDERSON-TN-2020-12,35,47,33,0,NA,118,93,0,172,62,53,11,190,11,190,162,73,52
ANDERSON-TN-2020-2,26,31,42,0,NA,77,69,2,151,52,27,23,119,23,119,93,81,56
ANDERSON-TN-2020-3,39,46,42,0,NA,90,64,1,144,57,43,19,133,19,133,114,76,54
ANDERSON-TN-2020-4,37,41,36,0,NA,103,73,1,138,65,61,9,163,9,163,133,73,58
ANDERSON-TN-2020-5,21,27,17,0,NA,48,62,0,97,32,38,2,105,2,105,83,42,42
ANDERSON-TN-2020-6,25,31,27,0,NA,58,89,0,138,67,38,6,135,6,135,115,62,66
ANDERSON-TN-2020-7,49,65,95,0,NA,112,129,1,162,117,42,25,215,25,215,112,151,58
ANDERSON-TN-2020-8,35,41,45,0,NA,108,80,0,180,71,42,22,163,22,163,122,103,68
ANDERSON-TN-2020-9,25,43,38,0,NA,107,101,1,178,62,57,13,192,13,192,160,90,47
ANDERSON-TX-2020-1,13,8,8,0,NA,42,46,0,52,21,0,6,82,6,82,87,23,11
ANDERSON-TX-2020-10,16,8,16,0,NA,27,50,1,46,35,0,4,74,4,74,51,38,15
ANDERSON-TX-2020-11,34,28,31,1,NA,39,52,0,86,30,0,7,84,7,84,52,49,29
ANDERSON-TX-2020-12,12,7,10,0,NA,19,41,0,59,27,0,4,56,4,56,46,21,38
ANDERSON-TX-2020-2,17,12,32,0,NA,48,41,0,84,32,0,9,80,9,80,58,53,33
ANDERSON-TX-2020-3,26,16,18,0,NA,45,40,0,96,27,0,6,79,6,79,57,39,46
ANDERSON-TX-2020-4,26,18,25,0,NA,21,54,0,71,29,0,2,73,2,73,47,43,22
ANDERSON-TX-2020-5,31,16,18,0,NA,37,63,0,103,38,0,5,95,5,95,74,39,50
ANDERSON-TX-2020-6,32,24,32,0,NA,46,57,0,91,35,0,5,98,5,98,75,55,21
ANDERSON-TX-2020-7,22,11,10,2,NA,34,40,0,54,34,0,7,67,7,67,53,33,21
ANDERSON-TX-2020-8,28,23,27,0,NA,47,48,4,94,29,0,15,84,15,84,63,47,31
ANDERSON-TX-2020-9,20,22,34,0,NA,31,49,0,53,41,0,15,65,15,65,35,57,20
ANDROSCOGGIN-ME-2020-1,23,15,24,0,NA,92,91,0,151,69,0,14,169,14,169,213,57,44
ANDROSCOGGIN-ME-2020-10,45,46,50,0,NA,126,130,0,152,104,1,13,240,13,240,267,95,34
ANDROSCOGGIN-ME-2020-11,51,58,51,2,NA,112,130,0,177,81,1,30,212,30,212,196,117,43
ANDROSCOGGIN-ME-2020-12,37,38,43,1,NA,102,98,1,127,49,0,22,179,22,179,187,82,16
ANDROSCOGGIN-ME-2020-2,35,43,36,0,NA,65,97,0,148,73,0,23,139,23,139,192,61,46
ANDROSCOGGIN-ME-2020-3,24,23,21,0,NA,84,91,0,120,97,0,13,162,13,162,210,57,18
ANDROSCOGGIN-ME-2020-4,32,20,22,3,NA,76,89,0,151,39,0,7,158,7,158,206,51,11
ANDROSCOGGIN-ME-2020-5,39,41,34,0,NA,114,127,0,164,54,0,22,218,22,218,211,88,34
ANDROSCOGGIN-ME-2020-6,37,37,36,1,NA,114,120,1,151,64,0,16,219,16,219,251,80,19
ANDROSCOGGIN-ME-2020-7,55,84,55,0,NA,116,141,0,146,79,1,41,216,41,216,176,141,20
ANDROSCOGGIN-ME-2020-8,35,31,23,7,NA,104,113,0,142,52,0,14,201,14,201,197,77,33
ANDROSCOGGIN-ME-2020-9,40,35,40,0,NA,100,134,0,142,51,0,18,216,18,216,241,81,17
ANGELINA-TX-2020-1,0,1,0,0,NA,1,1,0,0,1,0,1,1,1,1,1,1,0
ANGELINA-TX-2020-10,0,0,0,0,0,1,1,0,2,0,0,1,1,1,1,0,2,0
ANGELINA-TX-2020-11,1,0,0,0,NA,3,1,0,2,0,0,0,4,0,4,3,1,0
ANGELINA-TX-2020-12,1,0,1,0,NA,2,1,0,4,0,0,0,3,0,3,0,3,1
ANGELINA-TX-2020-2,1,1,0,0,NA,0,4,0,3,1,0,0,4,0,4,2,2,0
ANGELINA-TX-2020-3,0,0,0,0,NA,0,2,0,1,0,0,0,2,0,2,2,0,0
ANGELINA-TX-2020-4,0,0,0,0,NA,0,1,0,0,0,0,0,1,0,1,1,0,0
ANGELINA-TX-2020-5,1,0,0,0,NA,1,1,0,1,0,0,0,2,0,2,1,1,0
ANGELINA-TX-2020-6,0,0,0,0,NA,5,1,0,3,2,0,0,6,0,6,6,0,0
ANGELINA-TX-2020-7,0,0,0,0,NA,0,3,0,2,0,0,0,3,0,3,2,1,0
ANGELINA-TX-2020-8,0,1,0,0,NA,1,1,0,1,0,0,0,2,0,2,1,1,0
ANGELINA-TX-2020-9,0,0,0,0,NA,2,2,0,0,0,0,0,3,0,3,4,0,0
ANTRIM-MI-2020-1,6,6,6,0,NA,11,14,0,9,8,0,3,22,3,22,13,15,0
ANTRIM-MI-2020-10,9,11,14,0,NA,31,22,0,33,12,10,9,44,9,44,38,23,10
ANTRIM-MI-2020-11,13,19,23,0,NA,47,36,0,40,13,21,3,80,3,80,48,43,2
ANTRIM-MI-2020-12,6,9,15,0,NA,22,13,0,29,4,1,6,29,6,29,21,20,2
ANTRIM-MI-2020-2,14,5,10,0,NA,37,26,0,28,22,10,6,57,6,57,46,23,3
ANTRIM-MI-2020-3,30,22,40,0,NA,28,54,0,39,22,20,19,63,19,63,37,55,7
ANTRIM-MI-2020-4,8,5,13,0,NA,25,12,2,14,15,5,3,36,3,36,20,24,2
ANTRIM-MI-2020-5,10,12,15,0,NA,34,26,0,25,14,12,6,54,6,54,35,28,3
ANTRIM-MI-2020-6,10,6,11,0,NA,23,19,0,17,8,5,1,41,1,41,25,21,2
ANTRIM-MI-2020-7,24,25,24,0,NA,35,51,0,41,7,12,15,71,15,71,38,51,1
ANTRIM-MI-2020-8,14,8,14,0,NA,27,28,0,32,7,4,2,53,2,53,33,27,9
ANTRIM-MI-2020-9,11,9,14,0,NA,30,25,0,32,14,4,3,52,3,52,35,21,18
APPANOOSE-IA-2020-1,4,2,6,0,NA,15,17,0,24,3,0,2,30,2,30,31,8,8
APPANOOSE-IA-2020-10,8,5,6,0,NA,28,27,0,24,6,0,5,50,5,50,48,11,8
APPANOOSE-IA-2020-11,4,3,3,0,NA,17,14,0,21,6,1,3,28,3,28,31,4,3
APPANOOSE-IA-2020-12,10,10,9,0,NA,19,20,0,40,8,1,6,33,6,33,27,21,15
APPANOOSE-IA-2020-2,7,6,12,0,NA,19,13,0,23,11,1,5,27,5,27,25,16,6
APPANOOSE-IA-2020-3,1,3,3,0,NA,28,11,0,13,8,0,4,35,4,35,36,8,2
APPANOOSE-IA-2020-4,8,8,8,0,NA,13,5,0,11,4,1,1,17,1,17,14,9,2
APPANOOSE-IA-2020-5,0,0,1,0,NA,9,7,0,10,6,2,1,15,1,15,15,4,4
APPANOOSE-IA-2020-6,8,6,7,0,NA,28,13,0,15,17,1,5,36,5,36,31,11,6
APPANOOSE-IA-2020-7,19,20,31,0,NA,33,23,0,37,17,0,2,54,2,54,23,35,7
APPANOOSE-IA-2020-8,3,1,4,0,NA,25,24,0,14,25,0,0,49,0,49,43,11,7
APPANOOSE-IA-2020-9,4,2,3,0,NA,11,19,0,19,8,0,2,28,2,28,25,6,5
APPOMATTOX-VA-2020-1,3,6,3,0,NA,11,4,2,12,3,0,3,11,3,11,11,6,3
APPOMATTOX-VA-2020-10,5,6,7,0,NA,9,13,3,13,10,0,1,22,1,22,14,13,3
APPOMATTOX-VA-2020-11,9,6,0,0,NA,10,27,6,26,13,0,0,34,0,34,30,15,6
APPOMATTOX-VA-2020-12,0,3,6,0,NA,10,11,1,26,3,0,3,17,3,17,15,9,12
APPOMATTOX-VA-2020-2,2,2,2,0,NA,4,2,2,9,5,0,0,7,0,7,4,4,9
APPOMATTOX-VA-2020-3,4,5,4,0,NA,5,8,4,11,5,0,0,14,0,14,12,7,8
APPOMATTOX-VA-2020-4,1,0,0,0,NA,3,3,3,9,2,0,0,4,0,4,11,1,4
APPOMATTOX-VA-2020-5,1,1,2,0,NA,10,6,2,13,2,0,0,15,0,15,19,2,7
APPOMATTOX-VA-2020-6,3,2,1,0,NA,8,7,0,15,2,0,0,14,0,14,11,4,7
APPOMATTOX-VA-2020-7,2,2,2,0,NA,3,2,1,5,2,0,1,4,1,4,4,2,3
APPOMATTOX-VA-2020-8,1,0,0,0,NA,8,5,2,11,3,2,0,12,0,12,14,1,8
APPOMATTOX-VA-2020-9,3,0,1,0,NA,9,9,1,22,1,0,1,16,1,16,15,7,8
ARAPAHOE-CO-2020-1,71,58,97,1,NA,650,525,101,782,433,124,43,1037,43,1037,1617,168,214
ARAPAHOE-CO-2020-10,126,112,145,5,NA,739,619,18,677,271,56,50,1287,50,1287,1554,238,136
ARAPAHOE-CO-2020-11,84,71,100,0,NA,776,544,22,565,204,115,36,1296,36,1296,1578,183,57
ARAPAHOE-CO-2020-12,100,88,100,15,NA,885,685,73,672,231,88,29,1537,29,1537,1810,170,174
ARAPAHOE-CO-2020-2,86,77,120,1,NA,574,556,28,721,402,69,38,1069,38,1069,1351,189,196
ARAPAHOE-CO-2020-3,98,71,110,1,NA,650,487,6,701,283,83,47,1072,47,1072,1394,214,128
ARAPAHOE-CO-2020-4,80,74,83,1,NA,743,530,4,734,279,115,28,1218,28,1218,1708,167,127
ARAPAHOE-CO-2020-5,136,121,143,2,NA,832,582,1,892,280,114,36,1350,36,1350,1700,255,180
ARAPAHOE-CO-2020-6,134,132,153,2,NA,751,571,21,717,271,26,51,1248,51,1248,1511,263,111
ARAPAHOE-CO-2020-7,167,165,201,7,NA,923,678,20,942,281,37,49,1533,49,1533,1776,311,177
ARAPAHOE-CO-2020-8,124,140,168,6,NA,976,633,16,911,256,63,52,1545,52,1545,1855,290,120
ARAPAHOE-CO-2020-9,135,129,139,4,NA,893,554,54,816,276,74,57,1406,57,1406,1780,244,169
ARCHER-TX-2020-1,0,0,0,0,NA,0,4,0,5,2,0,0,4,0,4,4,1,2
ARCHER-TX-2020-10,0,0,0,0,NA,1,0,0,1,1,0,0,1,0,1,1,0,2
ARCHER-TX-2020-11,1,0,0,0,NA,0,2,0,4,0,0,0,2,0,2,0,2,2
ARCHER-TX-2020-12,0,0,0,0,NA,1,1,0,0,0,0,0,2,0,2,2,0,0
ARCHER-TX-2020-2,0,0,0,0,NA,0,1,0,1,1,0,0,1,0,1,2,0,0
ARCHER-TX-2020-3,2,2,4,0,NA,2,2,0,6,1,0,0,4,0,4,0,4,3
ARCHER-TX-2020-4,0,0,0,0,NA,2,0,0,3,0,0,0,2,0,2,1,1,1
ARCHER-TX-2020-5,0,0,1,0,NA,0,1,0,3,2,0,0,1,0,1,0,1,4
ARCHER-TX-2020-6,0,0,0,0,NA,0,1,0,3,4,0,0,1,0,1,1,0,7
ARCHER-TX-2020-7,0,0,0,0,NA,1,1,0,2,1,0,0,2,0,2,2,0,3
ARCHER-TX-2020-8,0,0,0,0,NA,2,0,0,1,0,0,0,2,0,2,2,0,1
ARCHER-TX-2020-9,0,0,0,0,NA,0,1,0,2,1,0,0,1,0,1,3,0,1
ARCHULETA-CO-2020-1,8,12,9,0,NA,24,35,3,28,23,0,0,52,0,52,47,20,1
ARCHULETA-CO-2020-10,1,1,3,0,NA,2,2,0,3,1,0,0,4,0,4,2,3,1
ARCHULETA-CO-2020-11,3,0,0,0,NA,2,1,0,1,2,0,0,3,0,3,2,3,0
ARCHULETA-CO-2020-12,0,1,0,0,NA,1,4,0,5,2,0,0,5,0,5,7,1,0
ARCHULETA-CO-2020-2,5,4,6,0,NA,11,13,0,26,4,0,1,23,1,23,17,14,4
ARCHULETA-CO-2020-3,0,0,0,0,NA,0,1,0,3,0,0,0,1,0,1,3,0,1
ARCHULETA-CO-2020-4,0,0,2,0,NA,4,6,0,9,3,0,0,10,0,10,11,3,0
ARCHULETA-CO-2020-5,3,2,2,0,NA,4,3,0,6,3,0,0,7,0,7,4,4,2
ARCHULETA-CO-2020-6,4,4,3,2,NA,2,6,0,10,1,0,1,7,1,7,6,5,0
